meta_url
https://www.metacritic.com/game/playstation-5/demons-souls
https://www.metacritic.com/game/playstation-5/borderlands-3
https://www.metacritic.com/game/playstation-5/devil-may-cry-5-special-edition
https://www.metacritic.com/game/playstation-5/mortal-kombat-11-ultimate
https://www.metacritic.com/game/playstation-5/the-nioh-collection
https://www.metacritic.com/game/playstation-5/crash-bandicoot-4-its-about-time
https://www.metacritic.com/game/playstation-5/control-ultimate-edition
https://www.metacritic.com/game/playstation-5/marvels-spider-man-miles-morales
https://www.metacritic.com/game/playstation-5/yakuza-like-a-dragon
https://www.metacritic.com/game/playstation-5/hitman-3
https://www.metacritic.com/game/playstation-5/assassins-creed-valhalla
https://www.metacritic.com/game/playstation-5/warframe
https://www.metacritic.com/game/playstation-5/overcooked!-all-you-can-eat
https://www.metacritic.com/game/playstation-5/the-pedestrian
https://www.metacritic.com/game/playstation-5/astros-playroom
https://www.metacritic.com/game/playstation-5/nioh-2-remastered-the-complete-edition
https://www.metacritic.com/game/playstation-5/wrc-9-fia-world-rally-championship
https://www.metacritic.com/game/playstation-5/planet-coaster-console-edition
https://www.metacritic.com/game/playstation-5/dirt-5
https://www.metacritic.com/game/playstation-5/sackboy-a-big-adventure
https://www.metacritic.com/game/playstation-5/nba-2k21
https://www.metacritic.com/game/playstation-5/atelier-ryza-2-lost-legends-the-secret-fairy
https://www.metacritic.com/game/playstation-5/cyber-shadow
https://www.metacritic.com/game/playstation-5/destiny-2-beyond-light
https://www.metacritic.com/game/playstation-5/observer-system-redux
https://www.metacritic.com/game/playstation-5/the-pathless
https://www.metacritic.com/game/playstation-5/immortals-fenyx-rising
https://www.metacritic.com/game/playstation-5/puyo-puyo-tetris-2
https://www.metacritic.com/game/playstation-5/call-of-duty-black-ops-cold-war
https://www.metacritic.com/game/playstation-5/the-sinking-city
https://www.metacritic.com/game/playstation-5/mortal-shell-enhanced-edition
https://www.metacritic.com/game/playstation-5/bugsnax
https://www.metacritic.com/game/playstation-5/fifa-21-nxt-lvl-edition
https://www.metacritic.com/game/playstation-5/haven
https://www.metacritic.com/game/playstation-5/maquette
https://www.metacritic.com/game/playstation-5/ride-4
https://www.metacritic.com/game/playstation-5/immortals-fenyx-rising-a-new-god
https://www.metacritic.com/game/playstation-5/worms-rumble
https://www.metacritic.com/game/playstation-5/mxgp-2020---the-official-motocross-videogame
https://www.metacritic.com/game/playstation-5/monster-truck-championship
https://www.metacritic.com/game/playstation-5/warhammer-chaosbane
https://www.metacritic.com/game/playstation-5/tesla-force
https://www.metacritic.com/game/playstation-5/watch-dogs-legion
https://www.metacritic.com/game/playstation-5/override-2-super-mech-league
https://www.metacritic.com/game/playstation-5/monster-energy-supercross---the-official-videogame-4
https://www.metacritic.com/game/playstation-5/spirit-of-the-north-enhanced-edition
https://www.metacritic.com/game/playstation-5/destruction-allstars
https://www.metacritic.com/game/playstation-5/godfall
https://www.metacritic.com/game/playstation-5/werewolf-the-apocalypse---earthblood
