meta_url
https://www.metacritic.com/game/xbox-series-x/ori-and-the-will-of-the-wisps
https://www.metacritic.com/game/xbox-series-x/tetris-effect-connected
https://www.metacritic.com/game/xbox-series-x/mortal-kombat-11-ultimate
https://www.metacritic.com/game/xbox-series-x/hitman-3
https://www.metacritic.com/game/xbox-series-x/control-ultimate-edition
https://www.metacritic.com/game/xbox-series-x/crash-bandicoot-4-its-about-time
https://www.metacritic.com/game/xbox-series-x/devil-may-cry-5-special-edition
https://www.metacritic.com/game/xbox-series-x/planet-coaster-console-edition
https://www.metacritic.com/game/xbox-series-x/assassins-creed-valhalla
https://www.metacritic.com/game/xbox-series-x/gears-5
https://www.metacritic.com/game/xbox-series-x/yakuza-like-a-dragon
https://www.metacritic.com/game/xbox-series-x/gears-tactics
https://www.metacritic.com/game/xbox-series-x/gears-5-hivebusters
https://www.metacritic.com/game/xbox-series-x/dirt-5
https://www.metacritic.com/game/xbox-series-x/immortals-fenyx-rising
https://www.metacritic.com/game/xbox-series-x/puyo-puyo-tetris-2
https://www.metacritic.com/game/xbox-series-x/nba-2k21
https://www.metacritic.com/game/xbox-series-x/observer-system-redux
https://www.metacritic.com/game/xbox-series-x/football-manager-2021
https://www.metacritic.com/game/xbox-series-x/haven
https://www.metacritic.com/game/xbox-series-x/wrc-9-fia-world-rally-championship
https://www.metacritic.com/game/xbox-series-x/call-of-duty-black-ops-cold-war
https://www.metacritic.com/game/xbox-series-x/warhammer-chaosbane
https://www.metacritic.com/game/xbox-series-x/call-of-the-sea
https://www.metacritic.com/game/xbox-series-x/fifa-21
https://www.metacritic.com/game/xbox-series-x/watch-dogs-legion
https://www.metacritic.com/game/xbox-series-x/monster-truck-championship
https://www.metacritic.com/game/xbox-series-x/the-medium
https://www.metacritic.com/game/xbox-series-x/destiny-2-beyond-light
https://www.metacritic.com/game/xbox-series-x/immortals-fenyx-rising-a-new-god
https://www.metacritic.com/game/xbox-series-x/the-falconeer
https://www.metacritic.com/game/xbox-series-x/monster-energy-supercross---the-official-videogame-4
https://www.metacritic.com/game/xbox-series-x/morkredd
https://www.metacritic.com/game/xbox-series-x/override-2-super-mech-league
https://www.metacritic.com/game/xbox-series-x/werewolf-the-apocalypse---earthblood
https://www.metacritic.com/game/xbox-series-x/bright-memory
